,img_name,tooth_id,quad,index,center_x_wrong,center_y_wrong,width_wrong,height_wrong,wrong_quadrant,wrong_order,manual_bad_bounding_box,manual_ok,image_link
16873,faithful-clear-ashamed-obtainable-watery-comfortable_d6a4fad051eb6f6584e1edf5ec2e50f8.jpg,f_4_3,4,3,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/faithful-clear-ashamed-obtainable-watery-comfortable_d6a4fad051eb6f6584e1edf5ec2e50f8.jpg
16874,faithful-clear-ashamed-obtainable-watery-comfortable_d6a4fad051eb6f6584e1edf5ec2e50f8.jpg,f_4_4,4,4,False,False,True,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/faithful-clear-ashamed-obtainable-watery-comfortable_d6a4fad051eb6f6584e1edf5ec2e50f8.jpg
16887,spooky-guarded-unwritten-ambiguous-efficient-cost_3fc7310d63502d3b0684986905a7025b.jpg,m_2_1,2,1,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/spooky-guarded-unwritten-ambiguous-efficient-cost_3fc7310d63502d3b0684986905a7025b.jpg
17062,colossal-gentle-venomous-uttermost-abandoned-mind_2040897b4b7809ba4f6d2d4028d86827.jpg,m_1_1,1,1,False,True,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/colossal-gentle-venomous-uttermost-abandoned-mind_2040897b4b7809ba4f6d2d4028d86827.jpg
17069,colossal-gentle-venomous-uttermost-abandoned-mind_2040897b4b7809ba4f6d2d4028d86827.jpg,m_2_1,2,1,False,True,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/colossal-gentle-venomous-uttermost-abandoned-mind_2040897b4b7809ba4f6d2d4028d86827.jpg
17117,dynamic-hospitable-ready-inexpensive-silent-sort_3fd7933c2b90abac5cfca0613ec43292.jpg,f_4_7,4,7,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/dynamic-hospitable-ready-inexpensive-silent-sort_3fd7933c2b90abac5cfca0613ec43292.jpg
17200,brash-awake-righteous-discreet-unnatural-hire_0b3626e4b2fc7e5b735a493052355922.jpg,m_3_4,3,4,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/brash-awake-righteous-discreet-unnatural-hire_0b3626e4b2fc7e5b735a493052355922.jpg
17202,brash-awake-righteous-discreet-unnatural-hire_0b3626e4b2fc7e5b735a493052355922.jpg,m_3_2,3,2,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/brash-awake-righteous-discreet-unnatural-hire_0b3626e4b2fc7e5b735a493052355922.jpg
17215,purple-vulgar-modern-plucky-sour-efficiency_1a014381edd70806dc61057fe10bf941.jpg,m_1_4,1,4,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/purple-vulgar-modern-plucky-sour-efficiency_1a014381edd70806dc61057fe10bf941.jpg
17217,purple-vulgar-modern-plucky-sour-efficiency_1a014381edd70806dc61057fe10bf941.jpg,m_1_6,1,6,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/purple-vulgar-modern-plucky-sour-efficiency_1a014381edd70806dc61057fe10bf941.jpg
17222,purple-vulgar-modern-plucky-sour-efficiency_1a014381edd70806dc61057fe10bf941.jpg,m_2_4,2,4,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/purple-vulgar-modern-plucky-sour-efficiency_1a014381edd70806dc61057fe10bf941.jpg
17241,heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg,m_1_7,1,7,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg
17242,heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg,m_1_6,1,6,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg
17253,heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg,m_2_6,2,6,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg
17255,heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg,m_2_8,2,8,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/heavy-misty-glib-bright-rotten-many_eb609d6fbc53438e7c66b9523916aa03.jpg
17285,robust-makeshift-awesome-icky-harsh-operation_0fc6111d47e5d52a422d908124c1b999.jpg,f_2_6,2,6,False,False,True,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/robust-makeshift-awesome-icky-harsh-operation_0fc6111d47e5d52a422d908124c1b999.jpg
17293,robust-makeshift-awesome-icky-harsh-operation_0fc6111d47e5d52a422d908124c1b999.jpg,f_3_6,3,6,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/robust-makeshift-awesome-icky-harsh-operation_0fc6111d47e5d52a422d908124c1b999.jpg
17340,mysterious-lavish-gaudy-vast-giant-shop_c5b2184db3494142f65b7a2728622ce4.jpg,f_1_4,1,4,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mysterious-lavish-gaudy-vast-giant-shop_c5b2184db3494142f65b7a2728622ce4.jpg
17434,rampant-diligent-wise-tangy-murky-dream_4e5b748b5717ed909a36199d63ba92e7.jpg,f_1_4,1,4,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/rampant-diligent-wise-tangy-murky-dream_4e5b748b5717ed909a36199d63ba92e7.jpg
17436,rampant-diligent-wise-tangy-murky-dream_4e5b748b5717ed909a36199d63ba92e7.jpg,f_1_2,1,2,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/rampant-diligent-wise-tangy-murky-dream_4e5b748b5717ed909a36199d63ba92e7.jpg
17454,rampant-diligent-wise-tangy-murky-dream_4e5b748b5717ed909a36199d63ba92e7.jpg,f_4_1,4,1,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/rampant-diligent-wise-tangy-murky-dream_4e5b748b5717ed909a36199d63ba92e7.jpg
17476,wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg,m_2_7,2,7,False,True,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg
17480,wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg,m_3_6,3,6,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg
17481,wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg,m_3_5,3,5,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg
17482,wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg,m_3_4,3,4,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wrathful-puzzling-watery-protective-doubtful-wing_b323ff08cb79e1362258fa908123e017.jpg
17494,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_1_1,1,1,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17495,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_1_2,1,2,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17496,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_1_3,1,3,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17502,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_2_1,2,1,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17503,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_2_2,2,2,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17504,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_2_3,2,3,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17505,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_2_4,2,4,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17506,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_2_5,2,5,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17507,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_2_6,2,6,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17509,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_3_1,3,1,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17510,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_3_2,3,2,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17511,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_3_3,3,3,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17512,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_3_4,3,4,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17513,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_3_5,3,5,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17514,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_3_6,3,6,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17516,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_4_1,4,1,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17517,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_4_2,4,2,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17518,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_4_3,4,3,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17519,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_4_4,4,4,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17520,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_4_5,4,5,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17521,irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg,m_4_6,4,6,True,False,False,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-loud-distinct-bad-dreary-ring_2351d248c441e56ea4bb7e33b5f82794.jpg
17612,rustic-rare-breezy-overt-young-natural_48872512f4b265b17d3c13a3f754dd1f.jpg,m_3_3,3,3,True,False,False,True,True,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/rustic-rare-breezy-overt-young-natural_48872512f4b265b17d3c13a3f754dd1f.jpg
17613,rustic-rare-breezy-overt-young-natural_48872512f4b265b17d3c13a3f754dd1f.jpg,m_3_4,3,4,True,False,False,False,True,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/rustic-rare-breezy-overt-young-natural_48872512f4b265b17d3c13a3f754dd1f.jpg
17632,gorgeous-panoramic-waggish-jealous-victorious-agreement_49e33b40402ba62a2969255fc3d33eb0.jpg,f_2_7,2,7,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/gorgeous-panoramic-waggish-jealous-victorious-agreement_49e33b40402ba62a2969255fc3d33eb0.jpg
17667,befitting-upset-faulty-mountainous-uptight-tone_f343241668e933cbb94996d6a089614a.jpg,m_3_2,3,2,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/befitting-upset-faulty-mountainous-uptight-tone_f343241668e933cbb94996d6a089614a.jpg
17671,befitting-upset-faulty-mountainous-uptight-tone_f343241668e933cbb94996d6a089614a.jpg,m_3_6,3,6,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/befitting-upset-faulty-mountainous-uptight-tone_f343241668e933cbb94996d6a089614a.jpg
17690,immense-wonderful-free-busy-waiting-hold_98a3b620853ce15b266407c10e383157.jpg,f_2_2,2,2,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/immense-wonderful-free-busy-waiting-hold_98a3b620853ce15b266407c10e383157.jpg
17731,irate-acid-gusty-material-scared-reach_82271c9b23f20a47420bc2a95bbf7941.jpg,m_3_3,3,3,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-acid-gusty-material-scared-reach_82271c9b23f20a47420bc2a95bbf7941.jpg
17733,irate-acid-gusty-material-scared-reach_82271c9b23f20a47420bc2a95bbf7941.jpg,m_3_5,3,5,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-acid-gusty-material-scared-reach_82271c9b23f20a47420bc2a95bbf7941.jpg
17739,irate-acid-gusty-material-scared-reach_82271c9b23f20a47420bc2a95bbf7941.jpg,m_4_4,4,4,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/irate-acid-gusty-material-scared-reach_82271c9b23f20a47420bc2a95bbf7941.jpg
17786,wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg,f_1_7,1,7,True,False,False,False,True,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg
17789,wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg,f_3_7,3,7,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg
17797,wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg,f_4_2,4,2,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg
17801,wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg,f_4_6,4,6,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/wistful-square-thoughtful-tasty-hushed-warning_0ee6aa14c9d009f2a2a27c4428117f36.jpg
17939,mature-racial-puzzling-typical-rainy-signal_cd68af0e86af71ef9a3d7f76998a755e.jpg,m_1_8,1,8,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mature-racial-puzzling-typical-rainy-signal_cd68af0e86af71ef9a3d7f76998a755e.jpg
17946,mature-racial-puzzling-typical-rainy-signal_cd68af0e86af71ef9a3d7f76998a755e.jpg,m_2_8,2,8,False,True,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mature-racial-puzzling-typical-rainy-signal_cd68af0e86af71ef9a3d7f76998a755e.jpg
17960,mature-racial-puzzling-typical-rainy-signal_cd68af0e86af71ef9a3d7f76998a755e.jpg,m_2_7,2,7,True,True,True,False,True,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/mature-racial-puzzling-typical-rainy-signal_cd68af0e86af71ef9a3d7f76998a755e.jpg
17963,zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg,f_1_7,1,7,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg
17966,zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg,f_1_4,1,4,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg
17973,zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg,f_2_4,2,4,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg
17974,zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg,f_2_5,2,5,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg
17979,zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg,f_3_7,3,7,False,False,True,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg
17980,zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg,f_3_6,3,6,False,False,True,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/zippy-loutish-squealing-super-special-forever_6719a41125434ecb65f3e9453803be10.jpg
18003,careless-superb-tawdry-verdant-magenta-plastic_50141a856bcdcb6b93285a06ad9d866b.jpg,m_2_2,2,2,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/careless-superb-tawdry-verdant-magenta-plastic_50141a856bcdcb6b93285a06ad9d866b.jpg
18017,careless-superb-tawdry-verdant-magenta-plastic_50141a856bcdcb6b93285a06ad9d866b.jpg,m_3_1,3,1,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/careless-superb-tawdry-verdant-magenta-plastic_50141a856bcdcb6b93285a06ad9d866b.jpg
18018,careless-superb-tawdry-verdant-magenta-plastic_50141a856bcdcb6b93285a06ad9d866b.jpg,m_4_1,4,1,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/careless-superb-tawdry-verdant-magenta-plastic_50141a856bcdcb6b93285a06ad9d866b.jpg
18063,madly-needless-hungry-womanly-profuse-tour_ad81d45d708dbc4e4de4926e794bdedb.jpg,f_1_3,1,3,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/madly-needless-hungry-womanly-profuse-tour_ad81d45d708dbc4e4de4926e794bdedb.jpg
18122,red-shivering-agonizing-numerous-irritating-assistance_61be5bc20152871d561cc65b83ce4af9.jpg,f_1_5,1,5,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/red-shivering-agonizing-numerous-irritating-assistance_61be5bc20152871d561cc65b83ce4af9.jpg
18148,red-shivering-agonizing-numerous-irritating-assistance_61be5bc20152871d561cc65b83ce4af9.jpg,f_4_6,4,6,False,False,True,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/red-shivering-agonizing-numerous-irritating-assistance_61be5bc20152871d561cc65b83ce4af9.jpg
18163,nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg,f_2_5,2,5,False,False,False,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg
18164,nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg,f_2_6,2,6,False,False,True,True,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg
18168,nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg,f_3_7,3,7,False,False,True,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg
18169,nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg,f_3_6,3,6,False,False,False,True,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/nutty-incompetent-scarce-past-delicate-fault_0e2faa9e851f4858f4c7510239d24e36.jpg
18286,loose-venomous-marvelous-rampant-quickest-grab_3ed7434f6db84b8f428ebac72d667c5c.jpg,m_1_4,1,4,True,False,False,False,True,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/loose-venomous-marvelous-rampant-quickest-grab_3ed7434f6db84b8f428ebac72d667c5c.jpg
18327,solid-two-delicate-second-torpid-policy_48533a6daed803ee004d20fb5a7a0020.jpg,m_3_2,3,2,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/solid-two-delicate-second-torpid-policy_48533a6daed803ee004d20fb5a7a0020.jpg
18328,solid-two-delicate-second-torpid-policy_48533a6daed803ee004d20fb5a7a0020.jpg,m_3_1,3,1,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/solid-two-delicate-second-torpid-policy_48533a6daed803ee004d20fb5a7a0020.jpg
18374,cool-cluttered-rough-succinct-luxuriant-study_4286edb91fe1789487c1b7fcb2960d6e.jpg,f_1_4,1,4,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/cool-cluttered-rough-succinct-luxuriant-study_4286edb91fe1789487c1b7fcb2960d6e.jpg
18396,cool-cluttered-rough-succinct-luxuriant-study_4286edb91fe1789487c1b7fcb2960d6e.jpg,f_4_4,4,4,False,False,True,False,False,False,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/cool-cluttered-rough-succinct-luxuriant-study_4286edb91fe1789487c1b7fcb2960d6e.jpg
18463,coordinated-obedient-tired-kindly-clumsy-guide_f87aa6376bdce9773fc67282b83acee6.jpg,m_1_6,1,6,False,False,True,False,False,True,Not checked yet,Not checked yet,https://gitlab.com/mbatur/projekt_zubi/-/raw/master/checked/coordinated-obedient-tired-kindly-clumsy-guide_f87aa6376bdce9773fc67282b83acee6.jpg
